CustomerID,Last date of purcharse,recency
13301,2011-08-28,103 days
14472,2011-08-28,103 days
15095,2011-08-28,103 days
15074,2011-08-26,105 days
13003,2011-08-26,105 days
15641,2011-08-26,105 days
14210,2011-08-26,105 days
16641,2011-08-26,105 days
13489,2011-08-26,105 days
17146,2011-08-26,105 days
16429,2011-08-25,106 days
17134,2011-08-25,106 days
16309,2011-08-25,106 days
12624,2011-08-25,106 days
13000,2011-08-25,106 days
14196,2011-08-25,106 days
15263,2011-08-25,106 days
18200,2011-08-25,106 days
14687,2011-08-25,106 days
17844,2011-08-25,106 days
17189,2011-08-25,106 days
14055,2011-08-25,106 days
15663,2011-08-25,106 days
16503,2011-08-25,106 days
16093,2011-08-25,106 days
14314,2011-08-25,106 days
12715,2011-08-25,106 days
15812,2011-08-24,107 days
15800,2011-08-24,107 days
14875,2011-08-24,107 days
16340,2011-08-24,107 days
17869,2011-08-24,107 days
13411,2011-08-24,107 days
14973,2011-08-24,107 days
14407,2011-08-24,107 days
12649,2011-08-24,107 days
17268,2011-08-24,107 days
17256,2011-08-24,107 days
17242,2011-08-23,108 days
14930,2011-08-23,108 days
16550,2011-08-23,108 days
13593,2011-08-23,108 days
13140,2011-08-23,108 days
12593,2011-08-23,108 days
14364,2011-08-23,108 days
14523,2011-08-23,108 days
13425,2011-08-23,108 days
18018,2011-08-23,108 days
14265,2011-08-22,109 days
17083,2011-08-22,109 days
13933,2011-08-22,109 days
16952,2011-08-22,109 days
12363,2011-08-22,109 days
14045,2011-08-22,109 days
17585,2011-08-22,109 days
14013,2011-08-21,110 days
14460,2011-08-21,110 days
17029,2011-08-21,110 days
14246,2011-08-21,110 days
16536,2011-08-21,110 days
14566,2011-08-21,110 days
14224,2011-08-21,110 days
15313,2011-08-21,110 days
15396,2011-08-19,112 days
13242,2011-08-19,112 days
15938,2011-08-19,112 days
12418,2011-08-19,112 days
16419,2011-08-19,112 days
12513,2011-08-19,112 days
14772,2011-08-19,112 days
17747,2011-08-19,112 days
12968,2011-08-19,112 days
14745,2011-08-19,112 days
16582,2011-08-18,113 days
15797,2011-08-18,113 days
17742,2011-08-18,113 days
12688,2011-08-18,113 days
15232,2011-08-18,113 days
13027,2011-08-18,113 days
15472,2011-08-18,113 days
12729,2011-08-18,113 days
17045,2011-08-18,113 days
13273,2011-08-18,113 days
15734,2011-08-17,114 days
18073,2011-08-17,114 days
17070,2011-08-17,114 days
15122,2011-08-17,114 days
14323,2011-08-17,114 days
16092,2011-08-17,114 days
17398,2011-08-17,114 days
16755,2011-08-17,114 days
15541,2011-08-17,114 days
13655,2011-08-17,114 days
12641,2011-08-16,115 days
16927,2011-08-16,115 days
15002,2011-08-16,115 days
14918,2011-08-16,115 days
15768,2011-08-16,115 days
14006,2011-08-16,115 days
15480,2011-08-15,116 days
17958,2011-08-15,116 days
12758,2011-08-15,116 days
16272,2011-08-15,116 days
16902,2011-08-15,116 days
13621,2011-08-15,116 days
18143,2011-08-15,116 days
13720,2011-08-15,116 days
13799,2011-08-15,116 days
16961,2011-08-15,116 days
17252,2011-08-15,116 days
15624,2011-08-15,116 days
17048,2011-08-14,117 days
15683,2011-08-14,117 days
14301,2011-08-14,117 days
17122,2011-08-12,119 days
16317,2011-08-12,119 days
13873,2011-08-12,119 days
13888,2011-08-12,119 days
14406,2011-08-12,119 days
15192,2011-08-12,119 days
14855,2011-08-12,119 days
16045,2011-08-12,119 days
12399,2011-08-12,119 days
15689,2011-08-12,119 days
17642,2011-08-12,119 days
14346,2011-08-11,120 days
15581,2011-08-11,120 days
17248,2011-08-11,120 days
13307,2011-08-11,120 days
13645,2011-08-11,120 days
17994,2011-08-10,121 days
16292,2011-08-10,121 days
14024,2011-08-10,121 days
15247,2011-08-09,122 days
18248,2011-08-09,122 days
13162,2011-08-09,122 days
14127,2011-08-09,122 days
13355,2011-08-09,122 days
13217,2011-08-09,122 days
13280,2011-08-09,122 days
17085,2011-08-08,123 days
13869,2011-08-08,123 days
16788,2011-08-08,123 days
17331,2011-08-08,123 days
15985,2011-08-08,123 days
13248,2011-08-07,124 days
14331,2011-08-07,124 days
14053,2011-08-07,124 days
13752,2011-08-07,124 days
14079,2011-08-07,124 days
13513,2011-08-05,126 days
16302,2011-08-05,126 days
17457,2011-08-05,126 days
13082,2011-08-05,126 days
17400,2011-08-05,126 days
16174,2011-08-05,126 days
13218,2011-08-04,127 days
17692,2011-08-04,127 days
18099,2011-08-04,127 days
16572,2011-08-04,127 days
17267,2011-08-04,127 days
12693,2011-08-04,127 days
14344,2011-08-04,127 days
13791,2011-08-04,127 days
15133,2011-08-04,127 days
14778,2011-08-04,127 days
17723,2011-08-04,127 days
13402,2011-08-04,127 days
15254,2011-08-04,127 days
14972,2011-08-03,128 days
16835,2011-08-03,128 days
16324,2011-08-03,128 days
17514,2011-08-03,128 days
12750,2011-08-03,128 days
12917,2011-08-03,128 days
15374,2011-08-03,128 days
18178,2011-08-03,128 days
12643,2011-08-03,128 days
17429,2011-08-03,128 days
17553,2011-08-02,129 days
14076,2011-08-02,129 days
15342,2011-08-02,129 days
13850,2011-08-02,129 days
12644,2011-08-02,129 days
17887,2011-08-02,129 days
13075,2011-08-02,129 days
12378,2011-08-02,129 days
17353,2011-08-02,129 days
14133,2011-08-02,129 days
14403,2011-08-01,130 days
17615,2011-08-01,130 days
12534,2011-08-01,130 days
17941,2011-08-01,130 days
17053,2011-08-01,130 days
17282,2011-08-01,130 days
13722,2011-07-31,131 days
14885,2011-07-31,131 days
13388,2011-07-31,131 days
12942,2011-07-31,131 days
17695,2011-07-31,131 days
15438,2011-07-31,131 days
17926,2011-07-29,133 days
18064,2011-07-29,133 days
14143,2011-07-29,133 days
13106,2011-07-29,133 days
15942,2011-07-29,133 days
15776,2011-07-29,133 days
15120,2011-07-29,133 days
15149,2011-07-29,133 days
13414,2011-07-29,133 days
16147,2011-07-29,133 days
15245,2011-07-28,134 days
15639,2011-07-28,134 days
12743,2011-07-28,134 days
16951,2011-07-28,134 days
14002,2011-07-28,134 days
15118,2011-07-28,134 days
12853,2011-07-28,134 days
12453,2011-07-28,134 days
18268,2011-07-28,134 days
18151,2011-07-28,134 days
17931,2011-07-28,134 days
12507,2011-07-28,134 days
15746,2011-07-28,134 days
15261,2011-07-27,135 days
13194,2011-07-27,135 days
16696,2011-07-27,135 days
16447,2011-07-27,135 days
13730,2011-07-27,135 days
13492,2011-07-26,136 days
15855,2011-07-26,136 days
13296,2011-07-25,137 days
14692,2011-07-25,137 days
17040,2011-07-25,137 days
17693,2011-07-25,137 days
15372,2011-07-25,137 days
14100,2011-07-25,137 days
17265,2011-07-24,138 days
17312,2011-07-24,138 days
12763,2011-07-24,138 days
13802,2011-07-24,138 days
17935,2011-07-24,138 days
12864,2011-07-24,138 days
13116,2011-07-24,138 days
17649,2011-07-24,138 days
16948,2011-07-24,138 days
13037,2011-07-24,138 days
12916,2011-07-24,138 days
16178,2011-07-24,138 days
16305,2011-07-24,138 days
15704,2011-07-22,140 days
18146,2011-07-22,140 days
16866,2011-07-22,140 days
18262,2011-07-22,140 days
15623,2011-07-21,141 days
15108,2011-07-21,141 days
17660,2011-07-21,141 days
14259,2011-07-21,141 days
16654,2011-07-21,141 days
17694,2011-07-21,141 days
17962,2011-07-20,142 days
17866,2011-07-20,142 days
15802,2011-07-20,142 days
12510,2011-07-20,142 days
12521,2011-07-20,142 days
16807,2011-07-20,142 days
16112,2011-07-19,143 days
12947,2011-07-19,143 days
12840,2011-07-19,143 days
14117,2011-07-19,143 days
15713,2011-07-19,143 days
12875,2011-07-19,143 days
13821,2011-07-18,144 days
13564,2011-07-18,144 days
14758,2011-07-18,144 days
16859,2011-07-18,144 days
16054,2011-07-17,145 days
15716,2011-07-17,145 days
12833,2011-07-17,145 days
13967,2011-07-17,145 days
17984,2011-07-17,145 days
17444,2011-07-15,147 days
12815,2011-07-15,147 days
17948,2011-07-15,147 days
15004,2011-07-15,147 days
14722,2011-07-15,147 days
14958,2011-07-15,147 days
14847,2011-07-14,148 days
17259,2011-07-14,148 days
12653,2011-07-14,148 days
14891,2011-07-14,148 days
12405,2011-07-14,148 days
14461,2011-07-14,148 days
12915,2011-07-14,148 days
15256,2011-07-14,148 days
15402,2011-07-14,148 days
16450,2011-07-13,149 days
16998,2011-07-13,149 days
15795,2011-07-13,149 days
13667,2011-07-13,149 days
14400,2011-07-13,149 days
15895,2011-07-13,149 days
13420,2011-07-13,149 days
18121,2011-07-13,149 days
12669,2011-07-12,150 days
14548,2011-07-12,150 days
13675,2011-07-11,151 days
13754,2011-07-11,151 days
15577,2011-07-11,151 days
14552,2011-07-11,151 days
13678,2011-07-11,151 days
17337,2011-07-11,151 days
15265,2011-07-11,151 days
12717,2011-07-11,151 days
15045,2011-07-11,151 days
17126,2011-07-10,152 days
17787,2011-07-10,152 days
18024,2011-07-10,152 days
16398,2011-07-08,154 days
13955,2011-07-08,154 days
14104,2011-07-08,154 days
16091,2011-07-08,154 days
18037,2011-07-08,154 days
14264,2011-07-08,154 days
12648,2011-07-08,154 days
15182,2011-07-08,154 days
15920,2011-07-08,154 days
13699,2011-07-07,155 days
14021,2011-07-07,155 days
13291,2011-07-07,155 days
13302,2011-07-07,155 days
15512,2011-07-07,155 days
13583,2011-07-07,155 days
18013,2011-07-07,155 days
14459,2011-07-07,155 days
17440,2011-07-06,156 days
12450,2011-07-06,156 days
17341,2011-07-06,156 days
12977,2011-07-06,156 days
15889,2011-07-06,156 days
14645,2011-07-06,156 days
15334,2011-07-06,156 days
13253,2011-07-06,156 days
16919,2011-07-06,156 days
16829,2011-07-06,156 days
13085,2011-07-05,157 days
14905,2011-07-05,157 days
17046,2011-07-05,157 days
13338,2011-07-05,157 days
15646,2011-07-05,157 days
16146,2011-07-05,157 days
12980,2011-07-05,157 days
16338,2011-07-05,157 days
18203,2011-07-05,157 days
18142,2011-07-05,157 days
14352,2011-07-05,157 days
17464,2011-07-04,158 days
15349,2011-07-04,158 days
17765,2011-07-04,158 days
16344,2011-07-04,158 days
15007,2011-07-03,159 days
13833,2011-07-03,159 days
17105,2011-07-03,159 days
17939,2011-07-03,159 days
17781,2011-07-03,159 days
17899,2011-07-03,159 days
14016,2011-07-01,161 days
15483,2011-07-01,161 days
17505,2011-07-01,161 days
16498,2011-07-01,161 days
12922,2011-07-01,161 days
17123,2011-07-01,161 days
14338,2011-07-01,161 days
14803,2011-06-30,162 days
17891,2011-06-30,162 days
14267,2011-06-30,162 days
13745,2011-06-30,162 days
15578,2011-06-30,162 days
12424,2011-06-30,162 days
16553,2011-06-29,163 days
17408,2011-06-29,163 days
14327,2011-06-29,163 days
17391,2011-06-29,163 days
16801,2011-06-29,163 days
15537,2011-06-29,163 days
13656,2011-06-28,164 days
14481,2011-06-28,164 days
14351,2011-06-28,164 days
15146,2011-06-28,164 days
16473,2011-06-28,164 days
16545,2011-06-28,164 days
17110,2011-06-27,165 days
15976,2011-06-27,165 days
18193,2011-06-27,165 days
17980,2011-06-27,165 days
13453,2011-06-27,165 days
12493,2011-06-27,165 days
17969,2011-06-26,166 days
14795,2011-06-26,166 days
15644,2011-06-26,166 days
12548,2011-06-26,166 days
15665,2011-06-24,168 days
15258,2011-06-24,168 days
13856,2011-06-24,168 days
17704,2011-06-24,168 days
13929,2011-06-23,169 days
13937,2011-06-23,169 days
13300,2011-06-23,169 days
15379,2011-06-23,169 days
16647,2011-06-23,169 days
14656,2011-06-23,169 days
15384,2011-06-23,169 days
17630,2011-06-23,169 days
14584,2011-06-23,169 days
16287,2011-06-23,169 days
15130,2011-06-23,169 days
17709,2011-06-23,169 days
16247,2011-06-22,170 days
14998,2011-06-22,170 days
14643,2011-06-22,170 days
16114,2011-06-22,170 days
15041,2011-06-22,170 days
16214,2011-06-22,170 days
17877,2011-06-22,170 days
15412,2011-06-21,171 days
17960,2011-06-21,171 days
15507,2011-06-21,171 days
16526,2011-06-21,171 days
15076,2011-06-20,172 days
16320,2011-06-20,172 days
15389,2011-06-20,172 days
18260,2011-06-20,172 days
15280,2011-06-20,172 days
15825,2011-06-20,172 days
15016,2011-06-20,172 days
15921,2011-06-20,172 days
17897,2011-06-20,172 days
15700,2011-06-20,172 days
16050,2011-06-19,173 days
13568,2011-06-19,173 days
13618,2011-06-19,173 days
12837,2011-06-19,173 days
13005,2011-06-19,173 days
18062,2011-06-19,173 days
15909,2011-06-19,173 days
17616,2011-06-19,173 days
16484,2011-06-19,173 days
15535,2011-06-19,173 days
16805,2011-06-19,173 days
14162,2011-06-19,173 days
17879,2011-06-19,173 days
17204,2011-06-17,175 days
14491,2011-06-17,175 days
18168,2011-06-16,176 days
16257,2011-06-16,176 days
16276,2011-06-16,176 days
15219,2011-06-16,176 days
17446,2011-06-16,176 days
13826,2011-06-16,176 days
13951,2011-06-16,176 days
12908,2011-06-16,176 days
15585,2011-06-16,176 days
16739,2011-06-16,176 days
14037,2011-06-16,176 days
14222,2011-06-15,177 days
16644,2011-06-15,177 days
16461,2011-06-15,177 days
15574,2011-06-15,177 days
17536,2011-06-15,177 days
18165,2011-06-15,177 days
12809,2011-06-15,177 days
13343,2011-06-15,177 days
15912,2011-06-14,178 days
17179,2011-06-14,178 days
13476,2011-06-14,178 days
17749,2011-06-14,178 days
17795,2011-06-13,179 days
14573,2011-06-13,179 days
13663,2011-06-13,179 days
15069,2011-06-13,179 days
17349,2011-06-13,179 days
13080,2011-06-13,179 days
12732,2011-06-13,179 days
13936,2011-06-13,179 days
14450,2011-06-12,180 days
18281,2011-06-12,180 days
14823,2011-06-12,180 days
16581,2011-06-10,182 days
17234,2011-06-10,182 days
13686,2011-06-10,182 days
15098,2011-06-10,182 days
13533,2011-06-10,182 days
16614,2011-06-10,182 days
14501,2011-06-09,183 days
14241,2011-06-09,183 days
13811,2011-06-09,183 days
14231,2011-06-09,183 days
13900,2011-06-09,183 days
16113,2011-06-09,183 days
15780,2011-06-09,183 days
16832,2011-06-08,184 days
12383,2011-06-08,184 days
13466,2011-06-08,184 days
17409,2011-06-08,184 days
16955,2011-06-08,184 days
15609,2011-06-08,184 days
14622,2011-06-08,184 days
13395,2011-06-07,185 days
12891,2011-06-07,185 days
14375,2011-06-07,185 days
17707,2011-06-07,185 days
14542,2011-06-07,185 days
12868,2011-06-07,185 days
17854,2011-06-07,185 days
18072,2011-06-07,185 days
17874,2011-06-07,185 days
14867,2011-06-07,185 days
17026,2011-06-07,185 days
17124,2011-06-07,185 days
17987,2011-06-07,185 days
15386,2011-06-06,186 days
16849,2011-06-06,186 days
16520,2011-06-06,186 days
15852,2011-06-06,186 days
12802,2011-06-06,186 days
16611,2011-06-06,186 days
16963,2011-06-05,187 days
14512,2011-06-05,187 days
17708,2011-06-05,187 days
16883,2011-06-05,187 days
12468,2011-06-05,187 days
14682,2011-06-05,187 days
13682,2011-06-05,187 days
16230,2011-06-03,189 days
16659,2011-06-03,189 days
15405,2011-06-03,189 days
13294,2011-06-03,189 days
16117,2011-06-03,189 days
16967,2011-06-03,189 days
15508,2011-06-03,189 days
13885,2011-06-03,189 days
12601,2011-06-03,189 days
16529,2011-06-02,190 days
17531,2011-06-02,190 days
15918,2011-06-02,190 days
15658,2011-06-02,190 days
14453,2011-06-02,190 days
17900,2011-06-02,190 days
13475,2011-06-01,191 days
13062,2011-06-01,191 days
15643,2011-06-01,191 days
14377,2011-06-01,191 days
17472,2011-06-01,191 days
16424,2011-06-01,191 days
13070,2011-05-31,192 days
18231,2011-05-31,192 days
16483,2011-05-31,192 days
12790,2011-05-31,192 days
18190,2011-05-31,192 days
16810,2011-05-31,192 days
13398,2011-05-31,192 days
17454,2011-05-31,192 days
15925,2011-05-29,194 days
16889,2011-05-29,194 days
12426,2011-05-29,194 days
15897,2011-05-29,194 days
16567,2011-05-29,194 days
17152,2011-05-29,194 days
17051,2011-05-29,194 days
16323,2011-05-27,196 days
14280,2011-05-27,196 days
14625,2011-05-27,196 days
16275,2011-05-27,196 days
14828,2011-05-27,196 days
15104,2011-05-27,196 days
16034,2011-05-27,196 days
13135,2011-05-27,196 days
12999,2011-05-27,196 days
16838,2011-05-26,197 days
17550,2011-05-26,197 days
16449,2011-05-26,197 days
16356,2011-05-26,197 days
14816,2011-05-26,197 days
12547,2011-05-26,197 days
14740,2011-05-26,197 days
12974,2011-05-26,197 days
15882,2011-05-25,198 days
16763,2011-05-25,198 days
17955,2011-05-25,198 days
14985,2011-05-25,198 days
16448,2011-05-25,198 days
14705,2011-05-25,198 days
14009,2011-05-25,198 days
17770,2011-05-25,198 days
17375,2011-05-24,199 days
15314,2011-05-24,199 days
18202,2011-05-24,199 days
15042,2011-05-24,199 days
13339,2011-05-23,200 days
14817,2011-05-23,200 days
17715,2011-05-23,200 days
13223,2011-05-23,200 days
13737,2011-05-23,200 days
13479,2011-05-23,200 days
14647,2011-05-22,201 days
15292,2011-05-22,201 days
13227,2011-05-22,201 days
17176,2011-05-22,201 days
15705,2011-05-22,201 days
14195,2011-05-22,201 days
15724,2011-05-22,201 days
17455,2011-05-20,203 days
18048,2011-05-20,203 days
16226,2011-05-20,203 days
13391,2011-05-20,203 days
13243,2011-05-20,203 days
13887,2011-05-19,204 days
15648,2011-05-19,204 days
12353,2011-05-19,204 days
12897,2011-05-19,204 days
14442,2011-05-19,204 days
14896,2011-05-19,204 days
17245,2011-05-19,204 days
17871,2011-05-19,204 days
17556,2011-05-18,205 days
12690,2011-05-18,205 days
13531,2011-05-18,205 days
14620,2011-05-18,205 days
13659,2011-05-18,205 days
13572,2011-05-18,205 days
17504,2011-05-17,206 days
13976,2011-05-17,206 days
14320,2011-05-17,206 days
15813,2011-05-16,207 days
14888,2011-05-16,207 days
14489,2011-05-16,207 days
14689,2011-05-15,208 days
17263,2011-05-15,208 days
15333,2011-05-15,208 days
14873,2011-05-13,210 days
12857,2011-05-13,210 days
12770,2011-05-13,210 days
17970,2011-05-12,211 days
13837,2011-05-12,211 days
12625,2011-05-12,211 days
14988,2011-05-12,211 days
18218,2011-05-12,211 days
14000,2011-05-12,211 days
16943,2011-05-12,211 days
12976,2011-05-12,211 days
12590,2011-05-12,211 days
16244,2011-05-12,211 days
16116,2011-05-12,211 days
16006,2011-05-12,211 days
14920,2011-05-11,212 days
17889,2011-05-11,212 days
15079,2011-05-11,212 days
13235,2011-05-11,212 days
15732,2011-05-11,212 days
13052,2011-05-11,212 days
15729,2011-05-11,212 days
18133,2011-05-11,212 days
17597,2011-05-10,213 days
16306,2011-05-10,213 days
15433,2011-05-10,213 days
14288,2011-05-10,213 days
16431,2011-05-10,213 days
15381,2011-05-10,213 days
13990,2011-05-10,213 days
15063,2011-05-10,213 days
12821,2011-05-09,214 days
14699,2011-05-09,214 days
12888,2011-05-09,214 days
12355,2011-05-09,214 days
18120,2011-05-09,214 days
16756,2011-05-09,214 days
13642,2011-05-08,215 days
14353,2011-05-08,215 days
14161,2011-05-08,215 days
13561,2011-05-08,215 days
15092,2011-05-08,215 days
18227,2011-05-06,217 days
13723,2011-05-06,217 days
12414,2011-05-06,217 days
16319,2011-05-06,217 days
15552,2011-05-06,217 days
17604,2011-05-06,217 days
13952,2011-05-06,217 days
17174,2011-05-06,217 days
15668,2011-05-06,217 days
15235,2011-05-06,217 days
18078,2011-05-06,217 days
14393,2011-05-05,218 days
17578,2011-05-05,218 days
16714,2011-05-05,218 days
13711,2011-05-05,218 days
17849,2011-05-05,218 days
16109,2011-05-05,218 days
14340,2011-05-05,218 days
14697,2011-05-05,218 days
13762,2011-05-05,218 days
18239,2011-05-05,218 days
16990,2011-05-05,218 days
14423,2011-05-05,218 days
16457,2011-05-05,218 days
17374,2011-05-05,218 days
15759,2011-05-05,218 days
14199,2011-05-05,218 days
17394,2011-05-04,219 days
16610,2011-05-04,219 days
14245,2011-05-04,219 days
13731,2011-05-04,219 days
17646,2011-05-04,219 days
17443,2011-05-04,219 days
16055,2011-05-03,220 days
17501,2011-05-03,220 days
14149,2011-05-03,220 days
16634,2011-05-01,222 days
14304,2011-05-01,222 days
14022,2011-04-28,225 days
13229,2011-04-28,225 days
17991,2011-04-28,225 days
17893,2011-04-28,225 days
14271,2011-04-28,225 days
15143,2011-04-28,225 days
15223,2011-04-28,225 days
16227,2011-04-28,225 days
15210,2011-04-28,225 days
16698,2011-04-27,226 days
18220,2011-04-27,226 days
16965,2011-04-27,226 days
15891,2011-04-27,226 days
17187,2011-04-27,226 days
17277,2011-04-26,227 days
16834,2011-04-26,227 days
12573,2011-04-26,227 days
17670,2011-04-26,227 days
16823,2011-04-26,227 days
18183,2011-04-26,227 days
12354,2011-04-21,232 days
12506,2011-04-21,232 days
16587,2011-04-21,232 days
13482,2011-04-21,232 days
14770,2011-04-21,232 days
17718,2011-04-21,232 days
16163,2011-04-21,232 days
12622,2011-04-21,232 days
17548,2011-04-20,233 days
13485,2011-04-20,233 days
14148,2011-04-20,233 days
17120,2011-04-20,233 days
17946,2011-04-20,233 days
15517,2011-04-20,233 days
15717,2011-04-19,234 days
17217,2011-04-19,234 days
14672,2011-04-19,234 days
12733,2011-04-19,234 days
14242,2011-04-19,234 days
12585,2011-04-19,234 days
13101,2011-04-19,234 days
15225,2011-04-19,234 days
16217,2011-04-18,235 days
16947,2011-04-18,235 days
12754,2011-04-18,235 days
18009,2011-04-18,235 days
16617,2011-04-18,235 days
15749,2011-04-18,235 days
18213,2011-04-17,236 days
12878,2011-04-17,236 days
17582,2011-04-17,236 days
13474,2011-04-17,236 days
16193,2011-04-17,236 days
17697,2011-04-17,236 days
17990,2011-04-17,236 days
14532,2011-04-17,236 days
12582,2011-04-15,238 days
13120,2011-04-15,238 days
17367,2011-04-15,238 days
12769,2011-04-15,238 days
15246,2011-04-15,238 days
12639,2011-04-15,238 days
17142,2011-04-14,239 days
14154,2011-04-14,239 days
15139,2011-04-14,239 days
15135,2011-04-14,239 days
16957,2011-04-14,239 days
17362,2011-04-14,239 days
15230,2011-04-14,239 days
14206,2011-04-14,239 days
17601,2011-04-14,239 days
15935,2011-04-14,239 days
14105,2011-04-14,239 days
17746,2011-04-13,240 days
13740,2011-04-13,240 days
13221,2011-04-13,240 days
15147,2011-04-13,240 days
16097,2011-04-13,240 days
13484,2011-04-12,241 days
17278,2011-04-12,241 days
16697,2011-04-12,241 days
14669,2011-04-12,241 days
17972,2011-04-12,241 days
15777,2011-04-12,241 days
15212,2011-04-12,241 days
14311,2011-04-11,242 days
12982,2011-04-11,242 days
14326,2011-04-11,242 days
17574,2011-04-11,242 days
14339,2011-04-11,242 days
16552,2011-04-11,242 days
14616,2011-04-11,242 days
15655,2011-04-10,243 days
13570,2011-04-10,243 days
18129,2011-04-10,243 days
12447,2011-04-10,243 days
13508,2011-04-10,243 days
15109,2011-04-08,245 days
14924,2011-04-08,245 days
15119,2011-04-08,245 days
16010,2011-04-08,245 days
15775,2011-04-08,245 days
16643,2011-04-08,245 days
14619,2011-04-08,245 days
17035,2011-04-08,245 days
16623,2011-04-08,245 days
14465,2011-04-07,246 days
14981,2011-04-07,246 days
13718,2011-04-07,246 days
13712,2011-04-07,246 days
16144,2011-04-07,246 days
12580,2011-04-07,246 days
15917,2011-04-06,247 days
14220,2011-04-06,247 days
17140,2011-04-06,247 days
13863,2011-04-06,247 days
17906,2011-04-06,247 days
14964,2011-04-06,247 days
16378,2011-04-06,247 days
17492,2011-04-05,248 days
15442,2011-04-05,248 days
16586,2011-04-05,248 days
16105,2011-04-05,248 days
16142,2011-04-04,249 days
18185,2011-04-04,249 days
13059,2011-04-04,249 days
17956,2011-04-04,249 days
14747,2011-04-04,249 days
13781,2011-04-03,250 days
13462,2011-04-01,252 days
16162,2011-04-01,252 days
13626,2011-04-01,252 days
17701,2011-04-01,252 days
15691,2011-04-01,252 days
17580,2011-04-01,252 days
14886,2011-04-01,252 days
13841,2011-04-01,252 days
17212,2011-03-31,253 days
13060,2011-03-31,253 days
14957,2011-03-31,253 days
14890,2011-03-31,253 days
15894,2011-03-31,253 days
14479,2011-03-31,253 days
17438,2011-03-31,253 days
15424,2011-03-30,254 days
17775,2011-03-30,254 days
15528,2011-03-30,254 days
15832,2011-03-30,254 days
18108,2011-03-30,254 days
15353,2011-03-30,254 days
13803,2011-03-29,255 days
15589,2011-03-29,255 days
16980,2011-03-29,255 days
13439,2011-03-29,255 days
15032,2011-03-28,256 days
15083,2011-03-28,256 days
16692,2011-03-28,256 days
13368,2011-03-28,256 days
13649,2011-03-28,256 days
18010,2011-03-28,256 days
12792,2011-03-28,256 days
13357,2011-03-27,257 days
14476,2011-03-27,257 days
18071,2011-03-27,257 days
14536,2011-03-25,259 days
13452,2011-03-25,259 days
13341,2011-03-24,260 days
15178,2011-03-24,260 days
16022,2011-03-24,260 days
14348,2011-03-24,260 days
14256,2011-03-24,260 days
16769,2011-03-24,260 days
12811,2011-03-24,260 days
17698,2011-03-24,260 days
13512,2011-03-24,260 days
16063,2011-03-24,260 days
12818,2011-03-23,261 days
18191,2011-03-23,261 days
16250,2011-03-23,261 days
13132,2011-03-23,261 days
14870,2011-03-23,261 days
17102,2011-03-23,261 days
13239,2011-03-23,261 days
12564,2011-03-23,261 days
17486,2011-03-23,261 days
17507,2011-03-23,261 days
12831,2011-03-22,262 days
15457,2011-03-22,262 days
16721,2011-03-22,262 days
14632,2011-03-22,262 days
16135,2011-03-22,262 days
15437,2011-03-22,262 days
13934,2011-03-21,263 days
18224,2011-03-21,263 days
16619,2011-03-21,263 days
17678,2011-03-21,263 days
13262,2011-03-21,263 days
17763,2011-03-21,263 days
14762,2011-03-21,263 days
16427,2011-03-21,263 days
16096,2011-03-20,264 days
14693,2011-03-20,264 days
12902,2011-03-20,264 days
15445,2011-03-20,264 days
15703,2011-03-20,264 days
16402,2011-03-20,264 days
15408,2011-03-20,264 days
17230,2011-03-20,264 days
15695,2011-03-18,266 days
14041,2011-03-18,266 days
14066,2011-03-18,266 days
17060,2011-03-18,266 days
14633,2011-03-18,266 days
15019,2011-03-18,266 days
14059,2011-03-18,266 days
16256,2011-03-18,266 days
13072,2011-03-18,266 days
16716,2011-03-18,266 days
14155,2011-03-18,266 days
13185,2011-03-17,267 days
16377,2011-03-17,267 days
14840,2011-03-17,267 days
12514,2011-03-17,267 days
16216,2011-03-17,267 days
13707,2011-03-17,267 days
16976,2011-03-17,267 days
12845,2011-03-17,267 days
13216,2011-03-17,267 days
16297,2011-03-16,268 days
13299,2011-03-16,268 days
13358,2011-03-16,268 days
16152,2011-03-16,268 days
13261,2011-03-16,268 days
15047,2011-03-15,269 days
16037,2011-03-15,269 days
13716,2011-03-15,269 days
16392,2011-03-15,269 days
17542,2011-03-15,269 days
13121,2011-03-15,269 days
15388,2011-03-14,270 days
14962,2011-03-14,270 days
13708,2011-03-13,271 days
14114,2011-03-11,273 days
13043,2011-03-11,273 days
17194,2011-03-11,273 days
15049,2011-03-11,273 days
13133,2011-03-11,273 days
13226,2011-03-11,273 days
16766,2011-03-11,273 days
14727,2011-03-10,274 days
16471,2011-03-10,274 days
14350,2011-03-10,274 days
14603,2011-03-10,274 days
15308,2011-03-10,274 days
18086,2011-03-10,274 days
16625,2011-03-10,274 days
13493,2011-03-09,275 days
13093,2011-03-09,275 days
14165,2011-03-09,275 days
15057,2011-03-09,275 days
17138,2011-03-09,275 days
12881,2011-03-09,275 days
16917,2011-03-08,276 days
15944,2011-03-08,276 days
17639,2011-03-08,276 days
12623,2011-03-08,276 days
14586,2011-03-08,276 days
15234,2011-03-08,276 days
18280,2011-03-07,277 days
12614,2011-03-07,277 days
14012,2011-03-07,277 days
15554,2011-03-07,277 days
17654,2011-03-07,277 days
16517,2011-03-07,277 days
15869,2011-03-07,277 days
14247,2011-03-06,278 days
17535,2011-03-04,280 days
14779,2011-03-04,280 days
17508,2011-03-04,280 days
